"NHTSA ID","DOCUMENT NAME","MAKE","MODEL","MODEL YEAR","SUMMARY"
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2017","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2018","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2019","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2020","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2021","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2022","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2023","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2024","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","FHS 55 FORKLIFT","2025","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2017","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2018","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2019","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2020","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2021","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2022","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2023","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2024","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V008","RCMN-25V008-9582.pdf","PALFINGER","GLS 55 FORKLIFT","2025","Explanation that backlights on certain truck-mounted forklifts do not comply with FMVSS 108, and that it is imperative that recipient dealers participate in implementing this recall and scheduling units for needed repairs to bring affected units into full compliance."
"25V010","RCONL-25V010-7639.pdf","RAM","1500","2016","Final owner letter regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles."
"25V010","RCONL-25V010-3778.pdf","RAM","1500","2016","Final owner letter regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles."
"25V010","RCMN-25V010-1684.pdf","RAM","1500","2016","NSRAC regarding certain vehicles: 

 2016 and 2018-2019 model year (D2) Ram 3500 Pickup 
 2016 and 2018-2020 model year (DJ) Ram 2500 Pickup 
 2016 and 2018-2019 model year (DS) Ram 1500 Pickup 
 2016 model year (DF) Ram 3500 GVWR less than 10,000 lbs Cab Chassis"
"25V010","RCMN-25V010-8056.pdf","RAM","1500","2016","Revised NSRAC regarding certain vehicles:

 2016 and 2018-2019 model year (D2) Ram 3500 Pickup
 2016 and 2018-2020 model year (DJ) Ram 2500 Pickup
 2016 and 2018-2019 model year (DS) Ram 1500 Pickup
 2016 model year (DF) Ram 3500 GVWR less than 10,000 lbs Cab Chassis"
"25V010","RCRIT-25V010-1600.pdf","RAM","1500","2016","Dealer Combo regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles"
"25V010","RCRIT-25V010-3919.pdf","RAM","1500","2016","Dealer Combo regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles"
"25V010","RCMN-25V010-7939.pdf","RAM","1500","2016","Revised NSRAC regarding certain vehicles:  

 2016 and 2018-2019 model year (D2) Ram 3500 Pickup
 2016 and 2018-2020 model year (DJ) Ram 2500 Pickup
 2016 and 2018-2019 model year (DS) Ram 1500 Pickup
 2016 model year (DF) Ram 3500 GVWR less than 10,000 lbs Cab Chassis"
"25V010","RCMN-25V010-9152.pdf","RAM","1500","2016","NSRAC regarding certain:

2016 and 2018-2019 model year (D2) Ram 3500 Pickup, 
2016 and 2018-2020 model year (DJ) Ram 2500 Pickup,
2016 and 2018-2019 model year (DS) Ram 1500 Pickup, 
2016 model year (DF) Ram 3500 GVWR less than 10,000 lbs Cab Chassis 

 vehicles"
"25V010","RCMN-25V010-9272.pdf","RAM","1500","2016","NSRAC regarding certain vehicles:

 2016 and 2018-2019 model year (D2) Ram 3500 Pickup 
 2016 and 2018-2020 model year (DJ) Ram 2500 Pickup 
 2016 and 2018-2019 model year (DS) Ram 1500 Pickup 
 2016 model year (DF) Ram 3500 GVWR less than 10,000 lbs Cab Chassis"
"25V010","RCMN-25V010-9720.pdf","RAM","1500","2016","Revised NSRAC regarding certain vehicles: 

 2016 and 2018-2019 model year (D2) Ram 3500 Pickup
 2016 and 2018-2020 model year (DJ) Ram 2500 Pickup
 2016 and 2018-2019 model year (DS) Ram 1500 Pickup
 2016 model year (DF) Ram 3500 GVWR less than 10,000 lbs Cab Chassis"
"25V010","RCRIT-25V010-7540.pdf","RAM","1500","2016","Dealer Combo regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles"
"25V010","RCONL-25V010-7692.pdf","RAM","1500","2016","Final owner letter regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles."
"25V010","RCONL-25V010-7639.pdf","RAM","1500","2017","Final owner letter regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles."
"25V010","RCONL-25V010-7692.pdf","RAM","1500","2017","Final owner letter regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles."
"25V010","RCRIT-25V010-1600.pdf","RAM","1500","2017","Dealer Combo regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles"
"25V010","RCRIT-25V010-3919.pdf","RAM","1500","2017","Dealer Combo regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles"
"25V010","RCRIT-25V010-7540.pdf","RAM","1500","2017","Dealer Combo regarding certain 2016 and 2018-2019 model year Ram 3500 Pickup, 2016 and 2018-2020 model year Ram 2500 Pickup, 2016 and 2018-2019 model year Ram 1500 Pickup, and 2016 model year Ram 3500 GVWR less than 10,000 lbs Cab Chassis vehicles"
